Date,Actual,Pred
2017-10-18,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,1
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,1
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,1
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,1
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,1
2017-10-19,0,0
2017-10-19,0,0
2017-10-19,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,1
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,0
2017-10-20,0,1
2017-10-20,0,1
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,1
2017-10-23,1,0
2017-10-23,1,1
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,1
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,1
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,1
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-23,1,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,1
2017-10-24,0,1
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,1
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,1
2017-10-24,0,1
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-24,0,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,1
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,1
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,1
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,1
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-25,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,1
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,1
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,1
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-26,-1,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,1
2017-10-27,0,1
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,1
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,1
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,1
2017-10-27,0,0
2017-10-27,0,1
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-27,0,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,1
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,1
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,0
2017-10-30,-1,1
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,1
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,1
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-10-31,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,-1
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,1
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,1
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,1
2017-11-01,0,0
2017-11-01,0,0
2017-11-01,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,1
2017-11-02,0,1
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,1
2017-11-02,0,-1
2017-11-02,0,0
2017-11-02,0,-1
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,1
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,1
2017-11-02,0,1
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,1
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-02,0,0
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,1
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-03,1,0
2017-11-06,1,0
2017-11-06,1,1
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,1
2017-11-06,1,0
2017-11-06,1,1
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-06,1,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,1
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,1
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,1
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,0
2017-11-07,0,1
2017-11-07,0,0
2017-11-07,0,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-08,-1,1
2017-11-08,-1,0
2017-11-08,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,1
2017-11-09,-1,1
2017-11-09,-1,0
2017-11-09,-1,1
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,1
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,0
2017-11-09,-1,1
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,1
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-10,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,1
2017-11-13,0,0
2017-11-13,0,1
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,0
2017-11-13,0,1
2017-11-13,0,0
2017-11-13,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,1
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,-1
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,1
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,1
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,1
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,1
2017-11-22,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-27,0,0
2017-11-27,0,1
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
